NT5C3	[15571243, 15643525, 15701830, 15814950, 15604219]
OSTM1	[15857410, 15852560, 15857528, 15860928, 15862430, 15856007]
MGRN1	[15725386, 15466856, 15566360]
SCN7A	[8188276, 14669210, 11494332, 8250913]
MMP24	[14755462, 15149845, 15632106, 15279711, 14990567, 15114652]
STXBP3	[15862036, 15870943, 15858809]
PRP19	[15660529, 15601865]
SLC4A8	[15283764, 15365806, 15499994, 15454240]
IGLL1	[15866575, 15860852, 15865587, 15875465, 15869591, 15861924, 15860095, 15872349, 15864120, 15860186]
SCEL	[15274303, 14632196, 15468051, 11752453]
PHTF1	[15342352, 15601915, 12604659]
FUT8	[12427744, 10343104, 12438718, 10814706, 15515168, 14568171, 15352059, 14514715, 11070054, 9949196]
F12	[15704238, 15748262, 15727081, 15789767, 15769304, 15826771, 15712011, 15851565, 15787172, 15813678, 15698992, 15752261, 15828469, 15733065, 15866284]
KLRB1	[15843540, 15864777, 15833099, 15853910]
NOLA2	[15044956, 15388873, 12560482, 15075370, 15814878]
DSTN	[15852709, 15872087, 15854123]
SNTB2	[2242259, 15690997, 10226653, 8183929]
ZNF75A	[8661144]
PIK4CB	[15607814, 15456694, 15569259, 15516995, 15634669, 15576365, 15466318]
SSH1	[15854153, 15862823, 15870691, 15871084]
RFC2	[15867954, 15870647, 15867940, 15870974, 15869792, 15870264, 15872394, 15877267, 15870648]
TRIM11	[15744430, 12670303, 11711060]
SS18	[15782297, 15774481, 15838395, 15793006, 15784685, 15793062]
KLC2	[11969417, 11319135, 10491391, 3841060]
EPB49	[15859602, 15862316, 15850584, 15866563]
HPS4	[15875778, 15876334, 15876075, 15872132, 15876035, 15872122, 15875111, 15876106, 15875170]
RPL39L	[12490704]
PLA2G2D	[15789617, 15777170, 15861159, 15866015]
FBXO8	[15856911, 15860381, 15857025, 15862172, 15854552, 15854530]
STK22B	[9412477]
SURF6	[12391725, 11091489, 11827179, 11891058, 15629442]
SIAHBP1	[15865291, 15850127, 15852910, 15853448, 15869658]
CCT2	[15621436]
SLC16A3	[15877294, 15804185]
SCGB1A1	[15764486, 15668323, 15774846, 15799573, 15772810, 15764297, 15813809, 15765918, 15821194, 15608088, 15780007, 15823179, 15816355, 15836756, 15744536]
COL12A1	[9143499, 1427837]
MPP2	[12807908, 15024025, 12351654, 14982962, 12695690, 15531365, 15622661, 15817462, 14719143]
KREMEN1	[15653489, 15822028, 15850991, 15617677, 15717844]
PRG4	[15870947, 15876228, 15875786, 15875087, 15876133, 15872216, 15871765]
FADD	[15743676, 15711932, 15696611, 15748896, 15731035, 15705878, 15795317, 15849201, 15707589, 15777737, 15701651, 15757534, 15767797, 15755279, 15699152, 15752735, 15717929, 15778222, 15817475, 15862601, 15706096, 15851579, 15777344, 15721145, 15707590, 15703961, 15761471, 15778513, 15763656]
CTSS	[14992509, 11507042, 14718751, 7729318, 10721671, 9148126, 1446580, 10539101, 15694411, 12114258, 11110814, 12527364, 12212940, 7496784, 11238955]
NALP9	[12760250, 1813810]
MAML1	[15556369, 15155874, 15019995, 15546612, 15620644, 15187027, 15620645]
ALG8	[15145057, 15235028]
WFDC8	[12574366]
MDM4	[15788536, 15865931, 15735705, 15254433, 15604276, 15782125, 15608685, 15361844, 15542844, 15684615, 15876864]
CA11	[12921637, 12934807, 15221938, 15069192, 15559763, 14690073, 15774165, 15576038]
SLC1A3	[15753393, 15804404, 15862894, 15800236, 15742465, 15777760, 15755521, 15755674, 15863236, 15770106, 15739191, 15758408]
ZNF141	[7760321]
ATP10A	[12851639, 12782135, 12955587, 12920063, 15051828, 15620220]
NRG2	[15172484, 15195910, 15766417, 15340081, 15733384, 15207852]
FLJ12438	[14617774, 15867349]
SUSD2	[14615026]
TALDO1	[15868901, 15864144, 15870009, 15849059, 15871222, 15876167, 15877206]
KRTHA3A	[11558869, 12678966, 14506658, 15860227, 11279113, 10559501, 11062258, 15617563, 15663507]
DDR2	[15508808, 15509586, 15505050, 15591520, 15677564, 15872261, 15544808]
STAG3	[15261826, 15125634]
IMP-3	[12393197, 14767552, 15753088, 14755238, 10933797, 15305738]
CHST1	[15681896, 11829137, 15215498, 15324304, 11696535]
IL21R	[15210829, 15178704, 15546387, 15585879, 15638850, 15751077]
UNC93B1	[11867227]
MTPN	[15862424, 15868525, 15867854, 15877243, 15868146, 15865190, 15860682]
MINPP1	[15013479, 12963730, 11788331, 14732919, 14499327]
BAG4	[15772938, 15755681, 15814046, 15312137, 15089663, 15600932, 15592361, 15634660]
BIRC2	[15572357, 15783725, 15498119, 15845643, 15767249, 15824737, 15818406, 15380346, 15375559, 15265700, 15808645, 15468071, 15142883, 15665297, 15365572, 15625305, 15138717]
CAPN2	[11406271, 12883633, 15621511, 12559913, 10409436, 11602605, 10825211, 11523006, 9325309, 11675017, 12635142]
STRBP	[12079346, 15550503, 12354232, 11679747, 15269550, 12773480, 12624209]
RNF103	[15348471, 12834584, 14680294, 15763074, 15348359]
CLTA	[15871283, 15862837, 15858947, 15865448]
CLASP1	[14504462, 15631994, 12837247, 10217582]
KIF1C	[15271901, 15180827, 14578173]
IRS1	[15548117, 15364919, 15861395, 15864533, 15699039, 15733744, 15572028, 15561966, 15664450, 15509521, 15308584, 15692808, 15787606, 15705377, 15314154, 15634339, 15582274, 15834551, 15380067, 15771611, 15678496, 15782136, 15759454, 15316008, 15739155, 15817811, 15590973, 15369701, 15688407]
C6orf18	[15870591, 15876755, 15877005, 15875141]
GLI4	[9203143, 8641133]
POU5F1	[15870002, 15863505, 15848982, 15831456, 15860457, 15870693, 15831518, 15855618]
MAP3K14	[15876267, 15872207, 15871240, 15872381, 15871224, 15875840, 15876843]
DNAJC1	[14668352, 15699139, 12065409]
OPN5	[12732197, 14623098, 14623103]
VIP	[15853113, 15872109, 15870945, 15841049, 15842913, 15862536, 15836604, 15863169, 15860446, 15836683, 15852551, 15857940, 15852960, 15854363, 15870879, 15872042, 15854348, 15845586, 15860677, 15842914, 15848976, 15852947]
HDGFRP3	[12697078, 14572309, 15706464, 15491618]
SEC31L1	[10788476, 11269867, 11489904]
C9orf26	[12819012, 15133843]
KRT6IRS	[14573483, 15737194, 15387942]
PRKWNK1	[15841204, 15751864, 15824464, 15799971, 15866321, 15713883, 15808806]
ATP6V0C	[12008899, 12379795, 11733003, 12438748, 14735354, 12890556, 12133827, 12754197, 12929941]
SLC31A1	[15634665, 15814027, 15607932, 15784880, 15634857, 15634647, 15643078, 15784879]
PROK1	[15843490, 15845795, 15846469, 15840034, 15840032, 15855635]
USP10	[14593109, 12778054, 11439350, 15003521]
NAP1L1	[15867361, 15868933, 15861196]
KLRG1	[15827967, 15763219, 15853805, 15759153, 15862113]
CACNA1C	[15689539, 15599709, 15728182, 15639472, 15583004, 15755491, 15671035, 15520326, 15585596, 15622542, 15845581, 15849247, 15863612, 15509562, 15537868]
CSRP2BP	[10924333]
GTF2IRD1	[12780350, 12475981, 11937490, 12857748, 14645227, 14703617, 15388857, 12865760, 15243160, 14678824]
CXXC6	[15843462, 15876805, 15850140, 15827660]
ARID5B	[14645755, 12215486, 12137191]
POLR2H	[10648788, 9322754, 1408842, 10623476, 10335407, 10653691, 8760875, 10407269, 9077438, 11486042, 9927738, 11168594, 10645488, 9461075, 2211663, 7651387, 11918671, 8840505, 14698245, 2186966, 8524256, 11168400, 9642054]
F2R	[15849814, 15849192, 15854626, 15860656, 15862829, 15857115, 15859336, 15855725, 15843042, 15858859, 15858440, 15862648, 15855873, 15869640, 15858441, 15855089, 15843524, 15860737, 15844141, 15862828, 15859017, 15858058, 15870912, 15862991, 15844012, 15863441, 15849266, 15860255, 15855251, 15851822, 15860414, 15856309, 15858437, 15846013, 15852967, 15863368, 15868959, 15850609, 15876152]
WDR33	[11162572]
C6orf74	[15457467, 15475539]
OK/SW-cl.56	[15472345, 15528006, 15518543, 15608598, 15471987, 15450563, 15647369]
ADAM18	[14963094, 10395895, 12200459, 9665629]
AREG	[15871524, 15876413, 15871730, 15876633, 15875218, 15872040, 15872289, 15871733, 15876415, 15877010, 15876692, 15871902, 15872254, 15871731, 15872113]
SCG2	[11830274, 15072552, 11696168, 11402449, 12963864, 11383885, 15257142, 11802725, 10931946, 11259300, 14635955, 12604613, 11408599, 11036828, 12141940, 12208668, 11202569, 15031142, 12904356, 15560866, 12746559, 12771235, 12200457, 15682870, 15033416, 15791587, 15592348, 12438085, 15563730, 15730951, 12581877, 11027412, 14715788, 12871990, 12944418, 12640661, 11322317, 12176657]
MTHFD1	[15122597, 15611115, 15633187, 15719048, 15797993, 15861780, 15503105]
MAP1A	[15528209, 15615638, 15591041, 15681659, 15702832]
SALL4	[15837142, 15843725, 15844096]
KCNAB2	[15829979, 15532544, 14569011, 15720404]
HNRPC	[15870111, 15872259, 15869596, 15875765, 15871495, 15876697, 15876694, 15876720, 15875492, 15875532, 15876724, 15874929]
MASTL	[11062872, 11288879, 12890928]
MAP3K2	[15695508, 14734742, 15572679, 15820682, 14978743, 15075238, 15249993]
MAFF	[15253442, 15828020, 15092963, 15207702, 15704288, 15727201]
UNC5B	[15818407, 15510105, 15721752, 15729359]
DNM1L	[15550248, 15607982, 15809295, 15823542, 15459195, 15520274, 15364948, 15625309, 15452144, 15689974, 15469833, 15791210]
ATP11C	[15533723]
RBL1	[15850405, 15857262, 15811856, 15867222, 15827088, 15838516, 15750587, 15809724, 15857261, 15767262, 15800668]
ASB6	[15231829]
Pfs2	[15058443, 12809608, 15659481, 15743824]
NINJ1	[11913785, 12358760, 11875280, 14625084, 15464245]
DDX26	[15501591, 15823251, 15617169, 15729826, 15836410, 15596523]
CTXN1	[9753140, 11934278]
RAP1GDS1	[15246564, 12651265, 12810632, 15390187, 14575862]
DTR	[15778347, 15638538, 15530650, 15641534, 15799039, 15681599, 15630444, 15369202, 15355116, 15724753, 15501955, 15372570, 15708171, 15814824, 15735726, 15459484, 15591450, 15847262, 15663205, 15332609, 15456307, 15632026, 15652738, 15510861, 15506784]
MAT2A	[15537083, 15590672, 15504733, 14745027, 14709722, 15033934]
ATP4B	[15070742, 7873882, 7490097]
ZC3HAV1	[15820919, 15817684, 15856008, 15843823, 15871558]
ABCC2	[15846474, 15845416, 15860656, 15860642, 15863252, 15848949, 15848620, 15870973, 15864128, 15833929, 15841457, 15846469, 15849751, 15845415, 15875186, 15843489, 15853769, 15834130]
SLITRK1	[14557068, 14550773]
PRODH2	[14614146, 12762846, 15449943, 11959925, 11891283, 11813264]
TIMM17B	[10722604, 12859330, 11169738]
ART1	[15749861, 15602775, 15842200, 15732394, 15144016, 15657180]
TAS2R16	[12584440, 12379855]
RCP9	[15859292, 15870338, 15847004, 15838164, 15849930, 15855621]
LZTS2	[11709705]
CRHBP	[12441168, 15530648, 15356079, 15796765, 12895416, 14668969, 12215497, 14644820]
PRKACA	[8884279, 15385410]
FGL2	[15536256, 15490304, 15639812, 15660973]
SEC8L1	[15767569, 15797380, 15728258, 15848801, 15819623, 15834588, 15620645, 15723797]
HBS1L	[15808977, 15300440, 15604719, 15169551]
ENDOGL1	[15870459, 15859551]
CP110	[2250417, 8839676, 12361598]
FKBP8	[15733859, 15105374, 14968553, 15757646, 15471874]
BPNT1	[15864365, 15861130, 15860105]
UBE2D1	[15790906, 15598313, 15754361, 15801268, 15721444, 15611333, 15674506, 15684077, 15597767, 15869330]
KCNN2	[15797870, 15845977, 15784629, 15868189, 15808645, 15829031]
RUFY1	[11877430, 15375525]
MRPS12	[15604694, 15696475, 15713623, 12969428, 14749493, 15047882, 15503671, 15504736, 15278903]
TAC4	[15589963, 15647454]
IFITM1	[15771649, 15829369, 15808912, 15845428, 15860229, 15760684, 15808405]
AGPAT2	[15367102, 15629135, 15743965, 15617555, 15841084, 15735676]
TP73	[15865926, 15713654, 15716325, 15865927, 15849742, 15781249, 15837625, 15769743, 15578704, 15601819, 15844599, 15592436, 15877106, 15846087, 15744376, 15723830, 15687255, 15838523, 15700335, 15720258, 15627842, 15608418, 15678106, 15609309, 15734740, 15649410, 15813917, 15803372, 15723718, 15865923, 15578720, 15829239, 15627843, 15585758, 15665517, 15741235, 15790310, 15781630, 15634666, 15701965, 15752257, 15678153, 15744383, 15598310, 15650240, 15623630, 15737644, 15743665, 15752259, 15736417, 15686626, 15607904, 15650242, 15805112, 15572666, 15851765, 15610529, 15805279, 15607981, 15849769, 15856012, 15754296]
GRIP1	[15862366, 15877269, 15877272, 15858873, 15866953, 15870108, 15877273, 15877271, 15867566, 15872103, 15869524, 15863616, 15861065, 15861976, 15877274, 15877270, 15869945, 15860475, 15866955]
LGP2	[9573393, 11735219]
DCL-1	[11710174, 12824192, 9384491, 9438285]
BAZ1A	[14759371, 15457208, 15193454]
TAL1	[15841785, 15844984, 15863863, 15842033, 15849855, 15854281, 15839837, 15877180, 15858636, 15842028]
SET7	[12887903, 15550243, 12540855, 12819771, 15681608, 12588998, 15200950, 15525938, 15099517, 12711597, 14631847]
BDKRB2	[15708952, 15607753, 15643125, 15634338, 15639479, 15771553, 15632413, 15643126, 15836764, 15805112, 15640399, 15712633, 15740493, 15796068, 15805101, 15831443, 15730382, 15654972, 15819102, 15692059, 15654262, 15682437, 15807523, 15740805]
USP21	[11343906, 10799498, 10927913, 15077168, 10933821, 10786635, 10077596, 10961022]
PTOV1	[14657022, 15713644, 12598323, 11313889]
NOL3	[15876353, 15875663, 15876665, 15876440]
TPM1	[15838882, 15000344, 15562513, 13679858, 15094190, 12942118, 15492259, 15058760, 15249230, 15738587, 15645503, 14722123, 14514318, 12974739, 14734051]
KIF14	[14532993, 15843429]
SFRP5	[15235574, 15557753, 15558478, 15221014]
MAPK8	[15841377, 15864310, 15843168, 15856019, 15846779, 15845550, 15867094, 15843470, 15837763, 15844877, 15850461, 15840654, 15857404, 15852029, 15837535, 15857937, 15837794, 15867363, 15851011, 15868948, 15834313, 15866480, 15856404, 15877234, 15860218, 15845590, 15836435, 15870872, 15838870, 15854513, 15864808, 15838320, 15844359, 15850772, 15845356, 15850570, 15834310, 15860507, 15863364, 15842901, 15836924, 15850458, 15861194, 15837797, 15860756, 15847170, 15867371, 15849359, 15855640, 15867147, 15860795, 15863380, 15836773, 15862173]
SLC2A10	[14531498, 14757520, 12941788, 14749204, 15588375]
FGF9	[15840413, 15866352, 15864978, 15841877, 15845143]
VPS39	[15838555, 15790964, 15789205, 15823879]
PSPN	[15862036, 15858806, 15870943, 15858809, 15853886]
NELL1	[15741222, 15875024, 15869933, 15749672, 15814794, 15867361, 15802023, 15808152, 15866045]
OLIG3	[15731351, 15769945]
CLMN	[15154799, 12670712, 11386753, 15318809]
NR2C2	[15866172, 15704176, 15828725, 15764709, 15837794, 15725700, 15831522, 15767677, 15836773, 15743758, 15773898]
ZNF292	[10687855, 15255672, 8754847, 8370519]
SEMA7A	[15329371, 15311660, 12906260, 12879062, 12879051]
FOXJ3	[15492844]
KCND2	[15749932, 15673604, 15708850, 15736227, 15637125]
NOD9	[14532993]
GAN	[15870948, 15868726, 15875878]
PTPRG	[14970692, 9823330, 11156420, 14630947, 11666172, 9891228, 15155950]
HOOK1	[15796181, 15823567, 15727904]
SLC2A4RG	[15858067, 15848800, 15866167, 15853880, 15853814, 15850775]
UPF2	[15680326, 15611320, 15504900, 15734573, 15388876]
GUCA1C	[15486694]
ZNF608	[15068698, 11737963]
PPP1R14C	[11812771, 12966258, 12804574, 11799925, 15837133]
SOX15	[15312188, 15367664, 15863505, 15019997, 12815626, 12915303, 12351167]
GPRC5C	[11311935, 15086536, 12393273, 15677768, 10945465]
LGI2	[15079010, 12023020, 15857855]
KLRC4	[9887346, 9683661, 10783260, 11751968, 15140575]
KCTD3	[11152963]
ADD1	[15716695, 15699455, 15870462, 15608174, 15711575, 15694704, 15565726, 15869258, 15699449, 15824464, 15765031, 15578070, 15579652, 15834118, 15777098, 15721443]
DNMT3A	[15747581, 15735669, 15688037, 15799776, 15672446, 15671018, 15757890, 15721400, 15634679, 15861382, 15854647, 15661247, 15739230]
ENTPD5	[15613271, 15652278, 15652174, 15699260, 15698960]
SRPRB	[12918107, 14733910, 11783083]
AGTPBP1	[11083920, 14964689, 15051164, 11884758]
PRPH	[7890490, 9475007, 9571662, 15446584, 9268290, 15566479, 8719671, 10446201, 7648860, 8725020, 12090300, 12072718, 15226437, 10915862, 11563628, 12818254, 8976518, 7822677, 15322088, 7541564, 11853768, 8930786, 9497356, 9430539, 8950396, 7806235, 7622044]
SGCE	[15302058, 15800355, 15258227, 15865194, 15700362, 15368614, 15564673, 15390016, 15728306, 15337868, 15389977, 15654097]
PTEN	[15719270, 15843377, 15853584, 15718470, 15779579, 15829497, 15860580, 15803130, 15790433, 15822813, 15774784, 15782140, 15864560, 15743786, 15780595, 15831044, 15809050, 15802015, 15776112, 15840258, 15725467, 15851011, 15824172, 15832192, 15788231, 15802273, 15821467, 15842148, 15735028, 15824740, 15788448, 15834588, 15829377, 15809030, 15844952, 15791002, 15818500, 15784156, 15784178, 15743841, 15758842, 15823153, 15835270, 15802268, 15855265, 15824124, 15767780, 15793569, 15814359, 15743877, 15851405, 15845651, 15823141, 15806173, 15717329, 15725474, 15837263, 15818730, 15792944, 15728109, 15833858, 15766664, 15849504, 15773910, 15720812, 15782128, 15761464, 15805283, 15767192, 15805158, 15735908, 15731299, 15764699, 15767191, 15803103, 15784509, 15870831, 15780200, 15875318, 15726426, 15735152, 15823134, 15817639, 15800944, 15808072, 15796059, 15824318, 15809062, 15805248, 15753657, 15799239, 15848175]
BRD2	[15863365, 15869528, 15855039, 15859973, 15876249, 15850510, 15865446, 15869885, 15853926, 15876690, 15865044, 15869465]
PTPRT	[15040814, 11814386, 11423001, 15155950]
E2F2	[15722552, 15718499, 15731768, 15857915, 15723965, 15716352, 15861133]
NT5C	[15871234, 15830191, 15833979, 15856226, 15814641, 15808016, 15829959]
BZRP	[15850659, 15850006, 15875181, 15843636, 15852117, 15840562, 15864979, 15850667]
KCNK4	[15502395, 15572365, 15652517, 15677683, 15677687]
ZNF272	[15004467]
MUC5AC	[15696081, 15719688, 15715404, 15726543, 15767795, 15718243, 15864435, 15782100, 15709052, 15791845, 15806314, 15681504, 15696080, 15838649, 15780007, 15725805, 15829015, 15841035, 15730785, 15774186, 15803181, 15737028]
SCFD1	[15649705, 14565970, 15670607, 11470164]
NALP10	[15100317]
KPTN	[15018852, 15153927, 15213703, 15600543]
SSR1	[15375729, 15793822, 15646007]
SEDLP	[11134351, 11856857, 11031107, 12700240]
NRBF2	[11319546, 10786636, 15610520]
NR0B2	[15860571, 15842656, 15870194, 15845350, 15858847, 15834506, 15835920, 15849189, 15858173, 15870198, 15853769, 15840019]
ZFP36	[15821250, 15865866, 15857590, 15842148, 15827129, 15821120, 15865075, 15870491, 15856038, 15860675, 15827821, 15829494, 15849521, 15863142, 15847257, 15856035, 15849715, 15817604, 15869605, 15869453]
SLC17A7	[15803474, 15857719, 15845085, 15860731, 15869507, 15820620]
SHMT1	[15122597, 15198953, 15531579, 12604405, 12702757, 15659103, 15797993]
WBSCR21	[12073013]
PDPK1	[15741170, 15861189, 15772071, 15867396, 15857958, 15816868, 15802604, 15861136, 15743829, 15809050, 15840588, 15755733, 15736311, 15802234, 15737995, 15743412, 15802620]
BRF2	[11121026, 11040218, 15469824, 12391172, 12621023, 11564744, 12016223, 12535529, 14527415, 14585974]
RABGEF1	[12505986, 15235600, 12105226, 15339665]
VPS45A	[15870294, 15870266, 15876690, 15870434]
APEH	[15852124, 15870377, 15876653, 15866159, 15856949, 15852119, 15851475]
CKAP4	[15846389, 15852338, 15851562, 15849742, 15863843, 15856012]
GNA13	[15632174, 15735747, 15637158, 15665872, 15605108, 15682719, 15595726, 15670798, 15749160, 15598015]
DNAH7	[11877439]
ITGB1BP2	[15860758]
C6orf109	[12941884]
RNPEP	[12119107, 9533033, 12378614]
ACCN5	[15686155]
MYOCD	[12583909, 15298715]
WWP2	[15252135, 15623582, 15548568, 15158445, 15328023]
DIO2	[15025570, 14726436, 12775767, 15286152, 14614506, 11696583, 11872697, 14684601, 15542398, 15803373, 15785240, 14988240, 15746251, 12392690, 11844744, 11731615, 15471965]
ABCA3	[15819986, 15863076, 15810880, 15715811]
RNASE6	[11092753, 10902921]
C17orf37	[15727309, 15731009, 15840829]
RAB27A	[15846642, 15847035, 15851372, 15854036, 15858262, 15861900, 15876292, 15863165, 15857007, 15870835, 15847330, 15870959]
ADAR	[15771946, 15843323, 15841172, 15838128, 15768238, 15844011, 15852149, 15789590, 15870890, 15768087, 15819946, 15857909, 15843431, 15852005, 15841179, 15858013]
RUSC1	[15375526, 15375525, 15024033]
ALPL	[15824094, 15837622, 15794757, 15740291, 15684498, 15725549, 15833911, 15828679, 15814302, 15783327, 15796161, 15844208, 15684030, 15755157, 15744021, 15824850, 15696798, 15712367]
GABRG1	[15024690, 10843805, 11591652]
GNGT2	[12431187, 12144057, 12082507]
H2AFY	[14758727, 14756572, 15621527, 15720718, 12915472, 15042333, 14676273, 14870670, 15657431, 15664186]
PCLO	[15299060, 15462398, 15571181, 15233286, 15247196, 15195758, 15237321]
KIAA1772	[11214970]
MYOM2	[9933576]
CXCL10	[15826034, 15863116, 15875765, 15851567, 15850760, 15831990, 15851604, 15834333, 15833359, 15864045, 15860229, 15865221, 15866961, 15867937, 15860662, 15856455, 15857922, 15835775, 15837794, 15836180, 15848520, 15868801, 15822897, 15863086, 15838860, 15855907, 15826198, 15843529, 15861432, 15834767, 15860669, 15831368, 15829231, 15876122, 15834336, 15838174, 15863899, 15854048, 15845500, 15863085]
ZNF29	[11062163]
PLXNA1	[15872300, 15867361, 15868809]
FKBP4	[15862952, 15870468, 15840585, 15850699, 15869639, 15866731, 15835905, 15845841, 15821585, 15821459, 15831525, 15853661, 15844354]
UBE2D3	[15790906, 15496420, 15247280, 15037588]
EEF1D	[11936844, 3687166, 12398350, 6859212, 10525087, 15289881]
PMP2	[15896659, 15896860, 15897739, 15896316]
PCSK1	[15894295, 15844659, 15836779, 15895377, 15862960, 15890244, 15870930, 15891038, 15829983, 15860352, 15870880, 15867382, 15856232]
BST1	[15101683, 15328157, 14680511, 14968720]
FKBP1B	[15845841, 15851612, 15870468, 15850699, 15866731, 15869639, 15892698]
HIST1H2AM	[15606770, 15870294, 15624215, 15823041, 15621298, 15766168, 15659848, 15632282]
ABCD3	[15276650, 14973057, 15051960, 15252024, 14571142, 15084755, 15249591, 15800013, 14713223, 14713237]
SLC6A1	[15802192, 15794750, 15806612, 15849242, 15802187, 15829583]
FNBP3	[15289902, 15491154, 15090500, 15202026, 15456888, 15730518, 15096617, 15811376]
KCNK9	[15733086, 15804468, 15857947, 15685212, 15695101, 15781965, 15858164, 15789217, 15798028]
TEP1	[15285423, 12463742, 12140285, 15127561, 15823123, 12133453, 12772192, 15701761, 12579539, 14606066, 15093136, 14709792, 14669447, 12382593, 12007281, 14523546, 14680821, 12673720, 15150260, 11986403, 12507724, 15729060, 15528373, 15112252, 12402593, 12556344, 12242450, 11935466, 15598784, 12667348, 14612969, 15865161, 12792796, 11942411, 15095854, 12234684, 12948410, 15816370, 12757972, 15674339, 15189834, 12742256, 15772925, 12743712, 12203792, 15569487, 13130096, 15248695, 12549040, 14563212, 15157534, 12118320, 14510989, 14606063, 15006349, 12491058, 15107016, 15375141, 15169895, 12557290, 12378624, 12440093, 15381417, 15503139, 15165114, 12852090, 12033433, 12975039, 15163613, 12196535, 12615163, 12018844, 15778243, 14697966, 14621192, 12445857, 12573823, 12544698, 15854640, 11896207, 15146033, 12190124, 15504404, 12943625, 12036866, 12970299, 11936974, 12135483, 15710043, 12932205, 12918126, 12747968, 13129921, 15591031, 15083521, 12352460, 14965037]
SULT4A1	[15811557, 15875086, 15897013, 15837777, 15865321, 15792555, 15853670, 15849920, 15872146]
LDOC1	[12712434, 15670815, 15588942]
SLC19A2	[15823454, 15851008, 15870630, 15843575, 15853920, 15827034, 15871139, 15817921, 15870302, 15790789, 15856700, 15831788]
EIF2AK4	[15894280, 15798194, 15837415]
GK2	[12176765, 15266047, 9723033, 11417679, 15790615, 7542884, 10434802]
MARK3	[15870912, 12941695, 14976552, 14596912, 15009667, 15863511, 15319445]
NANOG	[15860457, 15808624, 15806425, 15790770, 15788452]
CAPON	[15730239, 15844954, 15844810, 15707951]
RODH	[15898014, 15861392, 15862196, 15884019, 15860143, 15885053]
CNTN3	[15893639, 15892445, 15892443, 15896714, 15892817]
SLCO3A1	[15652527, 15328376, 14631946, 15553237]
CKS2	[15897880, 12851469, 14719106, 15223791]
S100A12	[15888489, 15894627, 15891631, 15896726, 15893591, 15891413, 15890340, 15893112, 15889270]
YES1	[15885626, 15884374, 15887698, 15891728, 15897838, 15895841, 15887060, 15890337, 15893728, 15884910]
IGSF2	[15894169]
HAO2	[10993170, 12661916]
LZTR1	[7633402]
THEA	[15897293, 15895994, 15895521, 15897786]
RAB33A	[9116044, 15042386, 11241857, 9512502]
CELSR3	[15647854, 15882862, 15778712]
NEK6	[15870606, 15839714, 15854925, 15882002, 15866659, 15835485, 15887132]
TSAP6	[15623366, 12866033, 15319436]
TRIP12	[11343911]
HAGH	[9261170, 9098417, 10500423, 10600466, 10882093, 15117945, 15551338, 15496428]
CSS3	[12907687]
C6orf134	[14673549]
CD74	[15830185, 15878979, 15896330, 15829297, 15822593, 15845476, 15870028]
PPP1R3A	[14767904, 14671397, 14694850, 15181086, 15870946, 15231141]
PCDH1	[8508762, 8719883, 15327484, 9182820]
DDX20	[15176113, 14520560, 14970384, 14699164, 15713642, 14515208]
SCGB2A1	[15698310, 15783845, 15780920, 15698217]
ITGA3	[15605425, 15537685, 15662972, 15458428, 15894315, 15467392, 15458440, 15466256, 15684035, 15607473, 15389573, 15557434, 15361520, 15625821, 15611088, 15728252, 15359392, 15654956, 15357679, 15746957, 15677332, 15644133, 15867248, 15707596]
KPNB1	[7641681, 7635189, 11818509, 12176322, 12551970, 12051719, 12852260, 12808444, 3606146, 12969431, 10965137, 15543619, 9933584, 11535586, 11751052, 15564455, 14632628]
ZNF76	[11960979, 14702349, 15280358]
KCNE4	[15470366, 15698834, 15611833, 15707997]
SMC1L2	[15563848]
SCN9A	[15869992, 15883037]
CASC3	[14640657, 15166247]
FETUB	[15223267, 15098182]
SIRT5	[14523559, 10873683, 10381378]
NF1	[15871063, 15885788, 15804420, 15788647, 15739569, 15890968, 15822803, 15777975, 15805275, 15863657, 15829825, 15869488, 15811002, 15778374, 15833774, 15725194, 15840687, 15881631, 15883705, 15886874, 15767669, 15735964, 15849719, 15886296, 15739552, 15800886, 15826891, 15747926, 15776250, 15868721, 15878248, 15765043, 15856072, 15832546, 15891494, 15894401, 15763658, 15897742, 15780873, 15849989, 15846074, 15856266, 15777582, 15800448, 15882671, 15728625, 15735744, 15798063, 15770836]
MAN2B1	[15872244, 15862866, 15890928, 15865418, 15866477, 15823005]
AKAP12	[15467436, 15468953, 15494034, 15496411, 15573134, 15133497, 15287943, 15590635, 15258566]
DEFA4	[15620707, 15717129, 15317502, 15578672]
PPAT	[15867241, 15322293, 15476414, 15642482, 15375119, 15829484, 15566465, 15708364, 15876216, 15573898]
H2AFJ	[15720718]
IDS	[15889949, 15876558, 15880951, 15871984, 15896652, 15882390, 15893112, 15885385, 15894850]
MYBPC3	[15769446, 15819282, 15820894, 15699252, 15737656, 15804057, 15671604, 15860302, 15858117, 15814656, 15718266]
NDUFB5	[12172610, 15273299]
NDUFS1	[15824269, 12616398, 15186778, 15544925, 15576045]
KLK6	[15303102, 15191543, 15654974, 15619623, 15255184, 15845616, 15627893, 15378660, 15207701, 15837738, 15297163, 15675955, 15557757, 15492784, 15766562, 15305183, 15584920]
RGS17	[15829256, 15617734, 15827571]
PSMD13	[9714768, 11743554]
C6orf209	[12659669]
